Experience,Income,Family,CCAvg,Education,Mortgage,Securities Account,CD Account,Online,CreditCard
4.0,54,2,1.0,2,109,0,0,0,1
16.0,154,1,7.0,1,0,0,0,0,1
22.0,42,3,2.7,2,0,0,0,1,0
13.0,195,2,6.5,1,635,0,0,1,0
23.0,80,1,3.0,3,0,0,0,1,1
22.0,81,3,2.0,2,0,0,0,1,0
36.0,89,2,2.0,1,0,0,0,1,1
9.0,61,3,2.6,2,0,0,0,1,0
24.0,25,4,0.4,3,0,0,0,0,1
3.0,43,3,0.1,2,163,0,0,1,0
35.0,122,1,2.6,1,352,0,0,0,0
5.0,160,1,4.3,1,385,0,0,1,0
32.0,83,4,1.6,2,0,0,0,0,0
30.0,79,2,0.0,3,0,0,0,0,0
19.0,30,3,0.5,2,0,0,0,1,1
9.0,145,1,4.3,1,437,0,0,1,0
21.0,151,2,3.3,1,328,0,0,0,0
18.0,14,2,0.1,3,98,0,0,0,1
11.0,19,3,0.2,2,0,0,0,1,0
16.0,55,1,0.7,3,135,0,0,1,0
2.0,132,2,2.4,3,0,0,0,0,1
8.0,182,1,8.6,1,0,0,0,0,0
36.0,78,3,0.5,1,0,0,0,1,1
7.0,42,1,2.4,2,0,0,0,1,1
29.0,44,2,2.3,3,187,0,0,1,0
38.0,195,4,5.2,3,522,0,1,1,1
36.0,53,3,0.5,2,0,0,0,1,0
41.0,65,3,2.4,1,0,0,0,0,0
12.0,43,4,0.2,1,0,0,0,0,0
29.0,38,4,1.5,3,0,0,0,0,1
36.0,50,1,1.8,3,0,0,0,1,0
3.0,41,1,1.9,3,0,0,0,1,1
10.0,73,3,2.3,1,0,0,0,1,0
27.0,31,2,0.4,3,104,0,0,0,1
7.0,84,3,0.6,2,0,0,0,1,1
14.0,95,2,1.9,1,0,0,0,1,1
18.0,162,4,1.3,1,301,0,0,0,0
18.0,60,2,2.2,3,115,0,0,0,0
30.0,121,2,1.1,3,0,1,0,0,0
25.0,43,3,1.0,2,165,0,1,1,1
7.0,38,1,1.8,2,182,0,1,1,1
22.0,82,1,2.9,1,276,0,0,1,0
18.0,52,4,1.9,1,0,0,0,1,0
33.0,43,3,1.5,1,168,0,0,0,1
8.0,82,1,2.6,2,0,1,1,1,1
10.0,161,1,4.1,1,0,1,0,1,0
30.0,24,2,0.7,2,0,0,0,1,0
32.0,102,1,2.6,1,0,0,0,1,0
28.0,85,1,1.2,1,0,0,0,0,0
33.0,111,3,4.4,1,0,0,0,1,0
32.0,90,2,0.3,1,0,0,0,1,1
28.0,94,2,1.1,1,188,0,0,0,0
23.0,63,4,3.6,3,0,0,0,0,0
30.0,153,2,2.8,2,0,1,1,1,0
7.0,39,2,2.0,3,0,0,0,0,0
21.0,205,2,8.8,1,181,1,0,1,0
18.0,142,1,3.4,1,496,0,0,1,0
25.0,163,2,0.4,1,0,1,0,0,0
17.0,113,3,1.0,1,0,1,0,1,0
21.0,64,1,2.9,1,0,0,0,1,1
40.0,20,3,0.1,3,0,0,0,0,1
24.0,179,1,1.0,1,0,0,0,1,0
24.0,91,2,4.5,3,90,0,0,1,0
18.0,103,1,3.33,1,0,1,1,1,1
33.0,80,4,1.6,2,0,0,0,0,0
35.0,38,2,0.3,1,0,0,0,0,0
34.0,44,1,0.2,1,0,0,0,0,1
14.0,164,1,4.3,2,0,0,0,0,0
7.0,81,3,1.6,1,0,0,0,1,1
13.0,95,2,1.7,2,83,0,0,0,0
28.0,44,3,1.9,2,0,0,0,0,1
7.0,88,3,1.6,1,0,0,0,1,1
36.0,148,3,7.0,2,0,0,0,1,0
37.0,169,3,5.0,2,184,0,1,1,1
37.0,11,1,0.8,2,102,0,0,0,1
25.0,92,1,3.0,3,158,0,0,0,1
9.0,74,3,2.6,2,0,0,0,1,0
1.0,72,3,0.8,1,0,0,0,1,0
31.0,63,3,2.67,1,0,0,0,1,0
3.0,172,2,4.5,1,415,0,0,1,0
21.0,183,2,1.4,1,0,0,0,1,1
34.0,40,1,2.5,3,166,0,0,1,0
18.0,68,4,2.9,1,0,1,0,0,1
23.0,78,4,3.6,3,0,0,0,1,0
32.0,68,2,3.7,1,184,0,0,0,0
32.0,49,1,1.4,1,99,0,0,1,1
33.0,39,2,2.3,3,0,0,0,1,0
20.0,151,1,3.5,1,392,0,0,1,0
28.0,159,2,0.5,1,461,0,0,1,0
33.0,89,4,1.9,2,0,0,0,1,1
37.0,105,4,1.7,3,244,0,0,0,1
35.0,78,2,2.0,1,0,0,0,1,1
32.0,128,2,2.7,1,344,0,0,0,0
20.0,81,4,0.8,1,228,0,0,0,1
29.0,50,4,0.1,3,152,0,0,1,0
39.0,38,3,0.1,3,178,0,0,1,1
17.0,119,2,6.1,1,263,1,0,1,0
26.0,110,3,1.8,2,0,0,0,1,0
25.0,29,1,1.4,3,102,0,0,0,1
22.0,19,1,0.4,3,0,0,0,1,0
19.0,130,2,4.7,3,221,0,0,0,1
21.0,38,1,2.4,1,130,0,0,1,0
24.0,31,1,0.3,3,0,0,0,0,0
9.0,14,4,0.7,2,105,0,0,1,0
2.0,158,3,0.4,2,0,0,1,1,0
8.0,39,4,0.2,1,115,0,0,1,0
9.0,141,2,4.9,3,0,0,0,0,1
2.0,33,3,1.0,1,167,0,0,1,0
5.0,92,2,0.6,1,0,0,0,1,0
26.0,78,3,3.0,2,0,0,0,0,0
22.0,42,3,2.7,2,0,0,0,1,1
16.0,15,2,0.3,2,83,0,0,0,0
32.0,48,1,2.8,2,0,0,0,1,0
12.0,63,3,2.3,1,0,0,0,1,0
33.0,149,1,4.7,1,0,1,0,0,0
39.0,49,1,0.8,1,103,0,0,1,0
35.0,125,2,3.9,1,0,0,0,0,0
25.0,58,1,1.3,2,0,0,0,1,0
35.0,48,3,1.5,1,0,0,0,1,0
30.0,75,2,3.2,3,0,0,0,0,1
4.0,114,2,0.2,1,0,0,0,1,0
21.0,134,4,5.5,2,0,0,1,1,1
2.0,111,4,2.3,3,0,0,0,1,0
29.0,62,4,3.8,2,149,0,0,1,0
18.0,45,1,0.7,1,0,1,0,1,0
4.0,113,2,0.2,1,0,0,0,1,0
36.0,128,1,2.6,1,0,0,0,1,0
38.0,168,4,5.7,3,0,0,0,1,0
13.0,81,1,4.0,3,206,1,0,1,0
14.0,75,1,0.1,2,297,0,0,0,1
29.0,21,4,0.1,3,0,0,0,0,0
33.0,83,3,4.4,1,0,0,0,1,0
15.0,121,1,3.5,1,368,1,0,1,0
33.0,40,4,1.67,3,0,0,0,1,0
5.0,101,1,2.9,3,170,1,0,0,0
26.0,90,2,4.5,3,0,0,0,0,0
20.0,68,1,2.67,2,0,0,0,1,1
3.0,74,2,1.8,2,221,1,0,0,0
8.0,74,4,0.1,2,257,0,0,0,1
30.0,51,2,3.2,3,0,0,0,0,0
5.0,149,1,1.5,1,0,0,0,1,0
15.0,31,1,1.4,3,88,0,0,1,1
0.0,85,2,1.6,3,0,0,0,0,0
21.0,44,1,0.3,1,110,1,0,1,0
13.0,63,3,0.5,3,190,1,1,1,1
31.0,23,2,0.3,1,0,0,0,1,1
22.0,40,3,2.2,2,87,0,0,1,0
10.0,78,2,4.5,3,204,0,0,1,1
13.0,40,3,0.9,3,129,0,0,1,0
16.0,78,4,2.4,1,0,1,1,1,0
0.0,129,3,0.7,2,0,0,0,0,0
29.0,71,3,0.3,2,0,0,0,0,1
35.0,23,3,0.3,3,0,0,0,1,0
33.0,15,2,0.3,1,0,0,0,1,0
31.0,28,1,1.3,1,138,0,0,0,1
5.0,23,3,1.0,1,95,0,0,0,0
31.0,19,1,1.5,3,0,0,0,1,0
32.0,42,3,1.4,3,158,0,0,0,1
18.0,113,2,0.4,1,325,1,0,0,0
5.0,34,4,0.4,2,0,0,0,0,1
23.0,19,1,0.5,2,104,0,0,0,1
25.0,43,1,1.6,2,0,0,0,1,1
18.0,179,3,1.2,1,0,1,1,1,0
32.0,44,3,2.2,3,0,0,0,0,0
16.0,21,2,0.1,2,0,0,0,0,0
40.0,115,1,2.5,1,174,0,0,0,1
27.0,81,4,3.8,2,0,0,0,0,1
31.0,91,2,2.8,1,0,0,0,0,0
25.0,30,4,0.9,2,0,0,0,0,1
22.0,55,3,1.4,3,0,0,0,1,0
31.0,48,2,2.1,3,0,0,0,0,1
4.0,23,4,0.3,2,121,0,0,0,0
10.0,21,3,0.1,2,0,0,0,0,0
17.0,55,2,1.7,1,0,0,0,0,0
15.0,21,3,1.0,2,0,0,0,1,0
34.0,40,3,2.2,3,0,1,0,1,0
20.0,30,4,0.3,1,0,0,0,0,1
9.0,78,3,0.6,2,0,0,0,1,0
32.0,65,2,3.2,3,0,0,0,1,0
5.0,50,4,2.1,3,209,0,0,1,0
4.0,55,4,2.0,2,0,1,0,1,0
5.0,111,2,0.2,1,0,0,0,0,0
10.0,21,3,0.1,2,0,0,0,0,1
16.0,65,3,0.5,3,256,0,0,1,0
39.0,114,1,0.8,3,0,0,0,1,0
36.0,54,3,0.9,3,179,0,0,1,0
11.0,75,2,1.7,2,0,0,0,1,0
2.0,13,4,0.4,1,0,0,0,0,1
14.0,54,2,0.6,3,218,0,0,0,0
17.0,22,3,1.0,2,126,0,0,1,1
20.0,198,2,2.8,1,0,0,0,1,1
20.0,18,1,0.2,1,0,0,0,1,1
32.0,74,4,0.7,1,0,0,0,0,1
14.0,61,4,0.2,3,0,0,0,1,0
12.0,64,2,1.8,1,0,0,0,0,0
14.0,10,2,0.3,2,0,1,0,0,1
22.0,61,3,2.7,2,168,0,0,1,1
7.0,83,2,2.5,1,148,1,0,1,0
5.0,73,3,2.6,3,0,0,0,1,0
30.0,22,2,0.4,1,89,0,0,1,0
0.0,91,2,1.8,2,321,0,0,0,0
34.0,65,3,2.2,3,94,1,1,0,1
36.0,13,3,0.5,1,0,0,0,1,0
11.0,103,1,4.6,1,255,0,0,1,0
26.0,95,1,0.3,1,0,0,0,1,0
7.0,31,4,1.0,1,0,0,0,1,1
31.0,131,3,0.6,1,0,0,0,1,0
8.0,175,4,1.1,3,0,1,1,1,1
24.0,38,4,0.1,1,0,0,0,1,0
18.0,104,3,1.0,1,0,0,0,1,0
10.0,114,3,3.3,3,0,0,0,0,0
1.0,38,4,1.7,2,0,0,0,1,0
0.0,30,4,1.3,3,0,0,0,1,1
22.0,19,2,0.1,3,106,0,0,0,0
25.0,25,4,1.0,1,0,0,0,1,1
22.0,124,4,5.0,3,0,0,0,0,0
19.0,20,3,0.5,1,0,0,0,0,0
15.0,83,1,1.0,3,0,0,0,0,0
5.0,18,4,0.3,2,0,0,0,0,1
1.0,99,1,3.0,3,149,0,0,0,1
29.0,62,3,0.3,2,0,0,0,1,0
30.0,24,1,0.1,2,0,0,0,0,0
28.0,64,2,0.8,3,0,1,0,1,0
33.0,62,3,2.67,1,240,0,0,0,0
15.0,158,1,4.7,2,0,1,1,0,1
4.0,88,1,5.4,1,0,0,0,1,0
7.0,28,4,0.8,1,0,0,0,1,0
27.0,52,2,1.0,3,0,0,0,0,0
4.0,82,4,0.0,1,0,0,0,1,1
37.0,140,2,6.9,1,97,0,0,0,1
4.0,80,1,0.8,2,0,0,0,1,1
38.0,58,4,1.2,2,228,0,0,0,1
25.0,180,1,1.7,1,0,0,0,1,0
28.0,55,1,1.6,2,227,0,0,0,0
16.0,65,3,2.67,2,100,0,0,0,0
12.0,62,3,2.33,2,0,0,0,0,0
9.0,23,4,0.3,1,0,0,0,0,0
10.0,35,1,1.7,1,0,0,0,1,0
24.0,35,4,0.2,2,0,0,0,0,1
18.0,74,4,0.4,1,0,0,0,0,0
24.0,14,3,0.4,1,0,0,0,1,0
4.0,83,2,1.5,3,199,0,0,0,1
21.0,71,4,1.9,3,0,0,0,0,0
17.0,53,2,0.7,1,130,1,0,1,0
3.0,103,2,0.6,1,84,0,0,0,0
15.0,109,1,1.7,1,0,0,0,1,0
33.0,60,2,1.9,2,94,1,0,1,0
17.0,12,3,0.67,2,0,0,0,1,0
15.0,141,2,8.0,1,0,0,0,1,0
10.0,128,1,3.8,1,0,0,0,1,0
16.0,98,3,1.0,1,296,0,0,0,0
18.0,41,1,0.5,3,0,0,0,0,0
25.0,90,2,4.5,3,0,0,0,0,1
6.0,31,1,0.3,1,0,0,0,0,0
26.0,74,1,3.0,3,0,0,0,0,0
5.0,83,4,1.8,3,0,0,0,0,1
39.0,35,1,0.5,3,0,0,0,0,0
7.0,140,1,4.0,1,0,0,0,0,1
15.0,65,3,0.5,3,0,0,0,0,0
29.0,35,3,1.4,1,0,0,0,0,0
7.0,73,4,1.8,3,0,0,0,1,1
10.0,29,1,1.5,2,0,0,0,1,0
9.0,55,4,2.0,2,147,0,0,0,1
9.0,20,4,0.7,2,0,0,0,1,0
23.0,70,1,2.8,2,0,0,0,0,0
3.0,81,4,0.2,1,0,0,0,0,0
4.0,25,2,0.3,1,0,1,0,1,0
20.0,119,2,7.5,1,239,0,0,1,0
35.0,49,4,1.7,2,185,0,0,0,0
33.0,38,1,1.4,1,0,0,0,1,1
7.0,80,2,1.5,3,0,0,0,1,1
32.0,84,1,4.3,1,0,0,0,1,1
29.0,61,4,1.6,2,0,0,0,1,0
16.0,173,2,1.5,2,373,0,1,1,1
19.0,60,2,2.5,1,0,1,0,0,0
9.0,83,2,4.5,3,0,0,0,1,0
35.0,59,1,2.8,2,0,0,0,0,0
9.0,32,3,2.0,3,116,0,0,1,0
37.0,33,3,0.1,3,0,0,0,1,0
15.0,19,4,0.2,3,0,0,0,1,0
8.0,14,4,0.3,1,0,0,0,0,0
39.0,94,4,4.1,1,120,0,1,1,1
16.0,154,2,6.1,1,325,0,0,1,0
15.0,33,1,2.0,2,0,0,0,0,0
35.0,28,2,0.2,3,135,0,0,1,0
16.0,44,1,1.8,1,0,1,0,1,0
23.0,81,2,0.8,3,0,0,0,0,0
18.0,29,1,0.5,3,0,0,0,1,0
21.0,58,3,0.3,3,0,1,0,1,0
28.0,38,4,0.9,2,0,0,0,0,1
8.0,82,3,1.5,1,0,0,0,1,1
7.0,18,1,0.4,3,0,0,0,1,0
2.0,45,2,1.7,2,0,0,0,0,1
9.0,64,4,3.4,1,0,0,0,0,0
40.0,48,3,2.4,1,0,0,0,0,1
37.0,24,1,0.3,3,0,1,0,1,0
25.0,65,4,2.0,3,0,0,0,1,0
20.0,111,1,0.0,1,329,0,0,0,0
12.0,114,3,0.6,2,0,0,0,1,0
35.0,39,2,1.6,3,0,0,0,1,0
14.0,19,1,0.75,3,0,0,0,0,1
9.0,22,3,0.1,2,0,0,1,1,1
28.0,49,4,1.1,2,0,0,0,1,0
4.0,40,1,0.3,1,0,0,0,1,0
36.0,63,1,1.6,1,118,0,0,1,0
15.0,55,1,2.8,1,0,0,0,0,0
14.0,33,1,2.0,2,0,0,0,1,0
26.0,31,4,1.5,3,0,0,0,1,0
24.0,24,4,0.2,1,0,0,0,1,0
22.0,81,4,3.6,3,0,0,0,1,1
17.0,81,1,0.8,2,223,0,0,1,0
20.0,113,2,3.3,1,0,0,0,1,1
6.0,92,2,3.3,1,0,0,0,0,0
25.0,81,1,1.2,1,0,0,0,0,0
11.0,101,3,1.2,3,0,1,0,0,1
26.0,78,3,3.0,2,0,0,0,0,1
38.0,78,2,0.0,3,0,0,0,1,0
30.0,35,1,1.5,2,118,0,0,0,1
37.0,9,2,0.3,3,0,0,0,1,0
7.0,82,4,2.0,2,0,0,0,1,1
9.0,41,1,2.5,3,0,0,0,0,0
35.0,84,1,1.8,3,0,0,0,1,0
17.0,42,4,2.2,2,185,1,0,1,0
8.0,54,3,2.3,1,0,0,0,0,1
30.0,84,2,0.0,3,0,0,0,0,0
40.0,131,1,3.8,1,0,0,0,0,0
19.0,85,2,3.8,3,0,0,0,1,0
8.0,84,4,3.4,1,0,0,0,1,0
41.0,114,4,2.4,3,0,0,0,1,0
14.0,61,3,0.5,3,0,0,0,1,0
31.0,39,1,2.2,3,0,0,0,1,1
35.0,21,2,1.0,1,120,0,0,1,0
17.0,111,4,5.4,3,0,0,0,1,0
34.0,68,2,2.8,1,113,0,0,0,0
23.0,179,4,3.6,2,0,0,0,1,0
27.0,93,4,4.1,2,0,0,0,0,1
9.0,85,2,1.8,1,0,0,0,0,0
15.0,180,1,4.1,1,0,0,0,0,0
5.0,110,2,1.5,3,0,0,0,1,0
8.0,65,1,1.2,1,268,0,0,1,0
31.0,159,1,3.9,3,0,0,0,0,0
19.0,81,2,3.2,1,0,0,0,1,0
6.0,132,1,3.8,1,0,0,0,1,0
33.0,98,1,2.6,1,0,0,0,0,0
25.0,62,2,1.5,2,0,0,0,1,1
21.0,91,1,4.7,1,0,0,0,1,0
30.0,29,4,0.7,2,87,0,0,1,0
13.0,65,3,0.7,2,0,0,0,1,0
36.0,58,1,2.8,2,0,0,0,0,1
13.0,32,2,0.8,3,0,0,0,1,0
30.0,140,4,0.5,1,292,0,0,0,0
25.0,44,1,0.3,1,187,0,0,1,1
27.0,113,1,0.1,3,0,0,0,0,0
28.0,38,1,1.3,2,0,0,0,1,0
20.0,62,2,2.5,1,0,1,0,1,0
12.0,29,3,2.0,3,0,0,0,0,0
16.0,141,3,4.0,2,0,0,0,0,0
37.0,132,1,4.4,2,0,0,0,1,0
32.0,23,1,0.3,3,0,0,0,1,1
32.0,11,2,0.3,1,89,0,0,0,0
34.0,90,4,1.9,2,0,0,0,1,0
38.0,43,1,1.9,2,0,0,0,1,0
22.0,59,4,2.6,1,0,0,0,1,1
11.0,28,2,0.8,3,0,0,0,0,0
29.0,28,2,0.7,2,82,0,0,1,1
17.0,108,3,1.0,1,383,0,0,1,0
13.0,78,1,2.8,3,0,0,0,0,0
22.0,65,1,2.4,1,0,0,0,1,0
10.0,25,4,1.0,1,0,0,0,1,0
23.0,108,2,3.8,3,0,0,0,0,1
27.0,43,4,0.2,2,0,0,0,1,0
29.0,95,4,1.0,2,0,0,0,1,1
25.0,24,1,0.3,1,0,0,0,0,0
22.0,190,2,8.8,1,0,0,0,0,0
24.0,24,1,0.9,3,0,0,0,0,0
13.0,41,4,1.7,1,0,0,0,1,0
22.0,80,3,1.1,1,0,0,0,0,0
26.0,63,3,2.0,3,0,0,0,1,0
41.0,79,3,2.0,3,0,0,0,0,0
20.0,105,4,3.2,1,0,0,0,0,0
35.0,153,3,2.0,3,0,0,0,0,1
25.0,114,1,0.6,1,0,0,0,0,1
15.0,120,1,5.2,1,0,0,0,1,0
16.0,104,1,4.0,3,0,0,1,1,1
35.0,20,1,1.3,1,0,0,0,1,0
31.0,41,1,1.4,1,0,1,0,1,0
23.0,35,2,1.3,1,0,0,0,0,0
27.0,174,1,2.9,2,0,0,0,1,0
18.0,164,1,1.3,3,0,1,1,1,1
20.0,22,1,0.1,1,0,0,0,0,0
10.0,132,1,3.8,1,82,0,0,0,1
9.0,32,4,1.1,3,0,0,0,1,0
42.0,21,3,0.1,3,0,0,0,0,1
9.0,49,2,1.67,2,0,0,0,0,1
13.0,79,4,0.1,2,280,0,0,1,0
14.0,30,2,0.8,3,86,0,0,0,0
10.0,118,2,7.8,1,358,0,0,0,0
34.0,11,4,0.7,3,0,0,0,1,0
29.0,61,3,2.0,3,0,0,0,1,0
9.0,43,4,1.2,2,0,1,0,1,0
1.0,141,4,5.1,3,354,0,0,0,0
3.0,54,4,1.8,3,0,0,0,0,0
9.0,33,2,0.3,1,0,1,0,1,0
13.0,84,3,1.2,3,121,0,0,1,1
37.0,125,1,1.0,3,0,0,0,1,0
19.0,110,1,3.4,1,0,0,0,0,1
11.0,14,4,1.0,1,0,0,1,1,1
15.0,65,2,2.8,1,0,0,0,1,1
41.0,78,3,2.0,3,0,0,1,1,1
35.0,18,3,0.3,3,0,0,0,0,0
25.0,95,2,4.5,3,275,0,0,0,0
3.0,95,2,1.8,2,0,0,0,0,0
26.0,191,1,1.7,1,0,0,0,1,0
4.0,19,1,0.67,3,83,0,0,1,0
23.0,19,4,0.6,3,0,0,0,1,1
18.0,39,1,0.3,3,0,0,0,1,0
23.0,93,1,2.4,1,0,0,0,1,1
23.0,115,3,4.6,3,0,0,0,0,0
6.0,112,1,2.7,2,408,1,1,1,1
35.0,40,4,0.4,1,0,0,0,0,0
19.0,45,3,0.6,2,0,0,0,0,0
24.0,133,1,5.0,1,0,0,0,0,0
5.0,85,3,1.6,1,87,0,0,1,1
4.0,18,2,0.3,2,0,0,0,1,0
34.0,54,4,1.3,2,0,0,0,1,0
15.0,41,2,2.4,2,105,0,0,0,0
8.0,21,1,0.67,3,0,0,0,1,0
9.0,152,1,6.0,1,0,0,0,1,1
27.0,53,1,1.6,2,0,0,0,1,0
18.0,163,3,5.33,2,0,0,1,0,1
10.0,84,4,0.1,2,0,0,0,1,0
13.0,59,3,0.9,3,199,1,0,1,0
18.0,33,3,0.5,2,0,0,0,0,0
29.0,81,4,4.9,1,209,0,0,1,0
2.0,182,3,7.2,2,442,0,1,1,1
31.0,61,1,2.2,3,0,0,0,0,0
18.0,88,4,1.1,2,0,0,0,1,0
21.0,170,2,2.8,1,0,0,0,0,0
10.0,83,4,0.7,3,315,0,0,1,0
0.0,44,4,0.6,2,0,0,0,0,1
41.0,83,3,2.0,3,0,0,0,1,0
38.0,21,1,0.8,2,76,0,0,0,1
15.0,143,1,3.5,1,0,0,0,1,1
36.0,103,2,2.8,1,0,1,1,1,0
22.0,135,3,4.1,1,213,0,0,1,0
11.0,162,1,8.6,1,153,1,0,1,0
17.0,73,4,0.4,1,0,1,0,0,0
10.0,142,4,0.8,3,0,0,0,0,0
37.0,25,2,0.2,3,0,0,0,1,0
21.0,115,2,3.3,1,85,0,0,1,0
3.0,88,3,0.8,1,238,0,0,0,0
3.0,73,3,0.3,3,0,0,0,0,0
29.0,94,1,0.8,3,221,0,0,0,0
7.0,58,1,1.0,1,0,0,0,1,0
11.0,81,3,0.9,2,0,0,0,1,1
16.0,35,2,1.4,2,135,0,0,0,0
28.0,65,1,0.0,1,0,0,0,1,1
6.0,170,2,6.7,1,137,0,0,1,0
14.0,62,2,2.4,2,0,0,0,1,1
29.0,54,2,2.1,3,97,0,0,0,0
22.0,39,1,1.2,2,0,0,0,0,0
15.0,28,1,1.4,3,118,0,0,1,1
40.0,95,2,0.0,3,0,0,0,1,1
29.0,82,3,3.7,2,0,0,0,1,0
14.0,21,1,0.6,3,101,0,0,0,0
30.0,50,2,2.1,3,0,0,0,1,0
12.0,34,3,2.0,3,0,0,0,0,1
32.0,19,4,0.7,3,0,0,0,0,0
21.0,71,4,1.9,1,0,0,0,1,0
5.0,113,2,2.0,2,84,0,0,1,1
11.0,9,4,0.2,3,0,0,0,1,0
37.0,118,1,2.0,1,427,0,0,0,0
29.0,79,4,4.9,1,0,0,0,0,0
24.0,72,3,1.4,3,0,0,0,0,1
36.0,18,1,1.3,1,0,0,0,0,0
12.0,93,2,2.2,1,0,0,0,1,1
37.0,62,1,0.0,2,244,0,0,1,0
12.0,23,3,1.0,2,0,0,0,1,1
31.0,40,3,1.4,3,0,0,1,1,1
10.0,34,4,1.7,1,87,0,0,1,1
41.0,114,1,0.8,3,0,0,0,1,1
23.0,125,1,2.4,1,0,0,0,0,1
23.0,41,1,1.4,3,0,0,0,0,1
35.0,38,2,1.0,3,0,0,0,0,0
19.0,45,4,0.0,2,0,0,0,1,1
5.0,115,2,1.5,3,189,0,0,1,0
15.0,175,2,8.0,1,0,0,0,1,0
21.0,24,1,0.9,3,0,0,0,0,0
14.0,28,2,1.4,2,108,0,0,0,1
38.0,32,2,0.3,1,0,0,0,1,1
38.0,63,2,1.7,3,184,1,0,1,0
23.0,32,1,1.0,1,0,0,0,0,1
9.0,60,4,1.3,1,0,1,0,0,0
31.0,53,2,1.6,3,78,0,0,0,0
8.0,58,4,1.3,1,0,1,0,0,0
29.0,42,4,2.5,2,0,0,0,0,0
31.0,39,4,0.7,2,0,1,0,1,0
17.0,72,1,2.8,1,271,0,0,1,0
17.0,80,3,0.1,1,0,0,1,1,1
1.0,39,4,0.6,2,0,0,0,0,1
40.0,18,2,0.3,3,0,1,1,1,1
18.0,30,1,0.5,3,0,0,0,1,0
18.0,54,1,2.8,1,202,0,0,0,0
35.0,128,1,0.9,1,0,0,0,1,0
13.0,38,1,1.5,2,116,0,0,0,1
32.0,120,1,7.4,1,186,0,0,1,0
29.0,25,4,0.1,3,109,0,0,0,0
18.0,85,4,1.9,3,110,0,0,1,1
32.0,135,3,4.8,2,0,1,1,1,0
4.0,14,4,0.5,3,0,0,0,0,1
30.0,70,1,1.6,3,251,0,0,1,1
37.0,23,3,0.4,2,0,0,0,0,0
3.0,31,4,0.3,2,0,0,0,1,0
21.0,132,1,0.3,1,0,0,0,1,0
19.0,28,3,0.5,1,0,0,0,1,1
22.0,125,2,4.7,3,0,0,0,1,0
31.0,91,2,2.8,1,0,0,0,1,0
23.0,191,2,2.8,1,231,0,0,0,1
1.0,88,2,1.8,2,0,0,0,0,0
37.0,84,4,2.4,3,0,0,0,1,1
27.0,64,3,2.0,3,142,0,0,1,0
33.0,28,2,0.5,2,146,1,0,1,0
3.0,149,1,0.8,1,0,0,0,1,0
37.0,172,4,4.25,1,0,0,1,1,1
41.0,42,1,1.9,2,0,0,0,0,0
6.0,53,2,1.0,2,96,0,0,0,1
37.0,149,2,0.2,3,364,0,0,1,0
19.0,113,2,1.8,2,0,0,0,0,1
2.0,79,2,2.5,1,0,0,0,1,0
31.0,175,2,0.5,1,429,0,0,1,1
25.0,38,1,1.4,3,0,0,0,1,0
27.0,120,4,3.0,2,431,0,0,1,0
34.0,52,4,0.7,1,0,1,0,0,0
24.0,42,2,0.7,2,0,0,0,1,0
30.0,13,1,0.3,1,0,0,0,0,0
39.0,141,2,6.9,1,0,1,0,1,0
10.0,131,2,4.33,1,156,0,0,1,1
6.0,133,1,1.5,3,0,0,0,0,0
6.0,64,2,2.5,1,0,0,0,1,0
39.0,49,2,1.5,1,0,1,0,1,0
26.0,34,1,0.3,3,0,0,0,1,0
33.0,91,1,4.3,1,81,1,0,0,0
36.0,195,1,4.7,1,0,0,0,1,0
18.0,53,3,2.5,2,112,0,0,0,0
13.0,39,2,0.8,3,0,0,0,0,0
1.0,20,4,1.0,1,0,0,0,0,1
4.0,104,4,1.8,3,0,0,0,0,1
15.0,51,2,1.1,2,131,0,0,1,0
12.0,154,3,6.4,1,0,1,0,0,0
9.0,38,1,1.33,1,115,0,0,0,0
27.0,12,2,0.4,1,0,0,0,0,1
9.0,28,1,0.6,3,0,0,0,0,1
28.0,33,2,0.4,3,0,0,0,1,0
2.0,31,4,1.5,2,0,0,0,0,0
8.0,44,1,1.8,2,192,0,0,1,0
13.0,49,4,2.0,3,192,0,0,0,0
31.0,134,2,0.3,1,0,0,0,0,0
6.0,182,4,0.8,3,94,0,0,1,0
23.0,114,1,0.3,1,286,0,0,1,0
26.0,90,1,2.8,2,0,0,0,1,1
39.0,105,4,1.7,3,0,1,0,1,0
8.0,58,3,2.0,1,90,0,0,1,0
3.0,53,4,2.1,3,0,0,0,1,0
20.0,15,4,0.6,3,0,1,0,1,0
39.0,103,1,0.8,3,0,0,0,1,1
1.0,58,4,1.8,2,154,0,1,1,1
23.0,83,1,2.67,2,0,0,1,1,1
9.0,125,1,4.3,3,0,0,0,1,0
12.0,61,3,0.9,3,0,0,0,0,0
11.0,69,3,2.33,2,0,0,0,0,0
11.0,89,1,1.5,3,0,0,0,1,0
20.0,70,4,2.9,1,0,0,0,0,1
4.0,39,2,1.0,2,0,0,0,0,0
9.0,41,4,1.2,2,0,0,0,1,0
26.0,148,2,0.4,1,508,0,0,0,0
21.0,38,3,0.6,2,148,0,0,1,0
6.0,95,1,3.9,3,146,0,0,0,1
36.0,129,2,6.0,1,0,0,0,0,0
5.0,84,4,1.8,2,0,1,0,1,0
35.0,29,3,1.3,2,0,0,0,0,0
10.0,30,2,0.8,3,0,0,0,1,0
